Decision Matrix: 

3.0       	3.0       	1.25      	2.0       	2.0       	3.0       	2.0       	0.25      	0.25      	0.25      	0.875     	
17.0      	27.0      	1.433333  	2.0       	7.5       	17.0      	15.0      	0.133333  	0.5       	0.433333  	0.59375   	
2.0       	2.0       	1.0       	1.0       	2.0       	2.0       	2.0       	0.0       	0.666667  	0.3333333 	0.5       	
8.0       	170.0     	3.504464  	7.0       	4.148148  	20.0      	32.0      	0.0       	0.080717  	0.96861   	0.205882  	
4.0       	12.0      	1.733333  	2.0       	5.0       	10.0      	7.5       	0.142857  	0.214286  	0.785714  	0.266667  	
8.0       	8.0       	1.0       	1.0       	29.0      	29.0      	29.0      	0.068966  	1.034483  	2.413793  	0.44      	
3.0       	11.0      	1.785714  	2.0       	3.5       	5.0       	7.0       	0.0       	0.0       	0.785714  	0.0       	
8.0       	794.0     	4.309329  	9.0       	5.605505  	96.0      	135.777778	0.0       	0.069431  	2.853423  	0.453656  	
67.0      	79.0      	1.373737  	4.0       	12.375    	79.0      	24.75     	0.020408  	0.306122  	0.918367  	0.536082  	
5.0       	33.0      	2.585366  	4.0       	4.555556  	10.0      	10.25     	0.056604  	0.0       	1.018868  	0.298701  	
48.0      	126.0     	1.33871   	2.0       	18.6      	246.0     	186.0     	0.0       	0.010929  	2.278689  	0.291419  	
9.0       	77.0      	2.139785  	3.0       	5.470588  	20.0      	31.0      	0.0       	0.032258  	0.967742  	0.391892  	
1.0       	30.0      	3.051282  	4.0       	3.9       	11.0      	9.75      	0.025641  	0.0       	3.512821  	0.048611  	
2.0       	11.0      	2.117647  	3.0       	4.25      	7.0       	5.666667  	0.04      	1.04      	0.88      	0.12      	
175.0     	130.0     	1.884615  	4.0       	2.771574  	175.0     	136.5     	0.0       	0.555205  	2.413249  	0.070474  	
34.0      	51.0      	1.86      	9.0       	7.5       	220.0     	33.333333 	0.00365   	0.313869  	2.211679  	0.296167  	
14.0      	14.0      	1.066667  	2.0       	7.5       	14.0      	7.5       	0.0       	0.2       	0.066667  	0.97561   	
4.0       	4.0       	1.0       	1.0       	4.0       	4.0       	4.0       	0.0       	2.5       	0.0       	1.0       	
14.0      	76.0      	1.842697  	2.0       	6.357143  	17.0      	44.5      	0.078652  	0.078652  	0.842697  	0.166667  	
4.0       	6.0       	1.75      	3.0       	2.666667  	4.0       	2.666667  	0.0       	0.333333  	0.555556  	0.5       	
7.0       	10.0      	1.133333  	2.0       	15.0      	26.0      	15.0      	0.0       	0.0       	1.741935  	0.298701  	
7.0       	25.0      	1.941176  	3.0       	4.25      	9.0       	11.333333 	0.0       	0.235294  	0.882353  	0.577465  	
1.0       	1549.0    	10.096663 	16.0      	4.159184  	51.0      	127.375   	378007.0  	0.0       	0.999509  	4.91      	
8.0       	117.0     	5.030928  	10.0      	1.69186   	13.0      	29.1      	0.022026  	0.054983  	0.989691  	0.102804  	
7.0       	25.0      	1.140541  	3.0       	30.833333 	162.0     	61.666667 	0.0       	0.0       	1.741935  	0.298701  	
7.0       	8.0       	1.068966  	2.0       	14.5      	27.0      	14.5      	0.0       	0.162996  	1.762115  	0.113082  	
4.0       	34.0      	2.354839  	4.0       	7.75      	25.0      	15.5      	0.10303   	0.794118  	2.558824  	0.198157  	
3.0       	131.0     	4.418182  	6.0       	4.714286  	19.0      	27.5      	0.010101  	0.210884  	1.55102   	0.161765  	
14.0      	38.0      	2.04902   	6.0       	3.923077  	52.0      	17.0      	0.0       	0.175758  	0.987879  	0.151042  	
1.0       	1.0       	1.5       	2.0       	1.0       	1.0       	1.0       	0.02439   	0.414141  	0.909091  	0.479769  	
12.0      	16.0      	1.205128  	2.0       	7.8       	31.0      	19.5      	0.153846  	0.065574  	0.5       	0.5       	
5.0       	6.0       	1.777778  	4.0       	2.25      	5.0       	2.25      	0.291667  	0.076923  	2.073171  	0.413793  	
14.0      	16.0      	1.434783  	3.0       	2.875     	14.0      	7.666667  	0.0       	0.045455  	2.538462  	0.459016  	

Normalised Decision Matrix: 

0.11541608784206372 	0.015657171251491055	0.11164202397563065 	0.12297509238026913 	0.03383708676206658 	0.059839306040020294	0.008367808131287034	0.0                 	0.017745979758955227	0.08988172691405152 	0.011645108808746122	
0.012366009411649686	0.00559184687553252 	0.1125460018325714  	0.09223131928520185 	0.04504817840938809 	0.012822708437147206	0.013185636041081614	0.0                 	0.020817305654651435	0.12269172379664176 	0.06997800558202917 	
0.1525141160770128  	0.06374705438107073 	0.1075979666991871  	0.12297509238026913 	0.09174647852440104 	0.08762184098717257 	0.10573866638626345 	0.0                 	0.012301270472188826	0.07325482511219782 	0.03056821738804538 	
0.041220031372165615	0.011742878438618291	0.12688111166802918 	0.09223131928520185 	0.06314444750577844 	0.021371180728578677	0.041585471727342616	0.0                 	0.2205095083004408  	0.07384228086411683 	0.07633964245312273 	
0.07831805960711467 	0.010624509063511787	0.061578221641566955	0.061487546190134565	0.07623537884665677 	0.04060524338429949 	0.03347123252514814 	2.4049554637685894E-7	0.15991489238698992 	0.013593724105665042	0.15978088267159804 	
0.11953809097928028 	0.057596022817984954	0.1723505692818636  	0.1844626385704037  	0.048682457528787935	0.06197642411287816 	0.07302814369123231 	5.549897224081361E-8	0.17600112752366082 	0.08225925676052441 	0.05594605912550606 	
0.24319818509577715 	0.032991896565641866	0.05509198272883244 	0.061487546190134565	0.41582933916358233 	0.1260899662986142  	0.09128517961404038 	2.2045358948204014E-7	0.0045105109440099255	0.0016614839669496294	0.15614944041848194 	
0.004122003137216562	0.030195973127875607	0.2010690170005358  	0.15371886547533642 	0.04580149484021683 	0.059839306040020294	0.04625115767111379 	0.0                 	0.16379944714131392 	0.098373767154799   	0.07190142296687421 	
0.04946403764659874 	0.006151031563085772	0.08481725868044791 	0.09223131928520185 	0.03188024933587464 	0.025645416874294412	0.006085678640936025	3.188459472947376E-7	0.2136515939887977  	0.10493377279043152 	0.0858821836419467  	
0.008244006274433124	0.001118369375106504	0.054188817704157254	0.030743773095067282	0.027721955944238822	0.004274236145715735	0.006085678640936025	2.645453655599104E-6	0.0                 	0.0                 	0.0                 	
0.008244006274433124	0.00559184687553252 	0.17804895697399736 	0.15371886547533642 	0.032342277314619305	0.00854847229143147 	0.012779925145965654	1.556161658369617E-7	0.0                 	0.009968704427609224	0.05950182199839685 	
0.008244006274433124	0.001118369375106504	0.054188817704157254	0.030743773095067282	0.027721955944238822	0.004274236145715735	0.006085678640936025	2.645453655599104E-6	0.0                 	0.0                 	0.0                 	
0.02473201882329937 	0.004473477500426016	0.07225173887593711 	0.061487546190134565	0.06237440087453735 	0.012822708437147206	0.013692776942106057	0.0                 	0.0                 	0.0868242255790595  	0.06134444142487155 	
0.37922428862392366 	0.056477653442878445	0.06069147582865613 	0.09223131928520185 	0.2887703697988284  	0.2372201060872233  	0.12678497270044697 	2.019539320684356E-8	0.08469947703386298 	0.08751156774934316 	0.10146928467985819 	
0.2143441631352612  	0.03802455875362113 	0.07324420707218875 	0.09223131928520185 	0.25226979909257324 	0.1517353831729086  	0.09229945837324995 	1.4698140510508622E-8	0.051118131739550654	0.22429584962120752 	0.04551291969231509 	
0.012366009411649686	0.003914292812872764	0.11921539894914597 	0.09223131928520185 	0.03465244493029853 	0.010685590364289338	0.010142796720613603	0.0                 	0.12301135159566756 	0.16312429051980337 	0.052850521698315736	
0.032976025097732495	0.010065324375958536	0.18354278187929793 	0.1844626385704037  	0.030692169469972403	0.01709694458286294 	0.015721337503364508	0.0                 	0.043649145626649115	0.14470700940275108 	0.04907548443415033 	
0.012366009411649686	0.0016775540626597558	0.06773602213019657 	0.061487546190134565	0.027721955944238822	0.006411354218573603	0.006085678640936025	6.61363413899776E-7 	0.06765631103392819 	0.02492176106902306 	0.15029382137340674 	
0.07007405333268155 	0.015097986563937803	0.07767062064635283 	0.061487546190134565	0.10395733479089558 	0.03633100723858375 	0.04564258980702019 	3.527262722619953E-7	0.13531262206785638 	0.04319768595729188 	0.10198509307481173 	
0.008244006274433124	0.001118369375106504	0.054188817704157254	0.030743773095067282	0.027721955944238822	0.004274236145715735	0.006085678640936025	0.0                 	0.18041691963222323 	0.03322901143579594 	0.0858821836419467  	
0.032976025097732495	0.09506139688405284 	0.18990276084678176 	0.215206411665471   	0.05749738805309119 	0.04274236145715735 	0.0973708582549764  	0.0                 	0.02184405783090233 	0.0965578679562657  	0.035363191465142545	
0.016488012548866247	0.006710216250639023	0.09392726595760001 	0.061487546190134565	0.06930488986059706 	0.021371180728578677	0.022821294903510096	3.7792157287792124E-7	0.05799120106486535 	0.07832550630634554 	0.045803888530494004	
0.032976025097732495	0.004473477500426016	0.054188817704157254	0.030743773095067282	0.4019683611914629  	0.06197642411287816 	0.08824234029357236 	1.824463568120478E-7	0.2799572144292446  	0.2406238896643215  	0.07557632160491311 	
0.012366009411649686	0.006151031563085772	0.09676573041776147 	0.061487546190134565	0.04851342290241794 	0.010685590364289338	0.02129987524327609 	0.0                 	0.0                 	0.07832550630634554 	0.0                 	
0.032976025097732495	0.44399264191728205 	0.23351744360823828 	0.2766939578556056  	0.07769778132760521 	0.2051633349943553  	0.41314996174417673 	0.0                 	0.018789781325586678	0.2844493049394199  	0.07792193580454196 	
0.27617421019350963 	0.044175590316706904	0.07444118386645587 	0.12297509238026913 	0.17152960240497772 	0.16883232775577153 	0.07531027318158331 	5.398841820346651E-8	0.08284434098531267 	0.091549291790702   	0.09207978554228415 	
0.020610015686082808	0.018453094689257314	0.14009792687252623 	0.12297509238026913 	0.06314446136675642 	0.021371180728578677	0.03118910303479713 	1.4974325872153168E-7	0.0                 	0.10156793942749355 	0.05130618827206625 	
0.19785615058639497 	0.07045727063170974 	0.07254311214873237 	0.061487546190134565	0.25781419028142105 	0.5257310459230354  	0.5659681136070503  	0.0                 	0.002957663293159205	0.22715577123444433 	0.050055400149504936	
0.03709802823494905 	0.0430572209416004  	0.11595241929109013 	0.09223131928520185 	0.07582769976254079 	0.04274236145715735 	0.0943280189345084  	0.0                 	0.008729829125329823	0.09647133960183404 	0.06731308142361957 	
0.004122003137216562	0.016775540626597557	0.16534536406197636 	0.12297509238026913 	0.0540578140912657  	0.023508298801436543	0.029667683374563124	6.783207718321662E-8	0.0                 	0.35018274256098664 	0.008349637658037343	
0.008244006274433124	0.006151031563085772	0.11475278724475549 	0.09223131928520185 	0.058909156381507496	0.014959826510005074	0.017242757163598514	1.0581814622396416E-7	0.2814502539011413  	0.08772459896296117 	0.02061172407406721 	
0.7213505490128983  	0.07269400938192276 	0.10212505867752032 	0.12297509238026913 	0.03841672616209889 	0.37399566275012686 	0.4153475672438837  	0.0                 	0.1502524886703684  	0.2405696599122353  	0.012104922019965105	
0.1401481066653631  	0.02851841906521585 	0.1007912009297325  	0.2766939578556056  	0.10395733479089558 	0.4701659760287309  	0.10142797633465399 	9.655905842936729E-9	0.08494087475163203 	0.22047574239750342 	0.050870937365368865	
0.05770804392103186 	0.007828585625745527	0.05780142361404031 	0.061487546190134565	0.10395733479089558 	0.029919653020010147	0.022821294903510096	0.0                 	0.05412504882714256 	0.006645836180754241	0.16757503436583926 	
0.016488012548866247	0.002236738750213008	0.054188817704157254	0.030743773095067282	0.055443911888477644	0.00854847229143147 	0.01217135728187205 	0.0                 	0.676563110339282   	0.0                 	0.1717643672838934  	
0.05770804392103186 	0.04249803625404715 	0.09985357181699747 	0.061487546190134565	0.0881162190886131  	0.03633100723858375 	0.13540634976082658 	2.0807022092018071E-7	0.02128521670176208 	0.0840059731503301  	0.028627451802104666	
0.016488012548866247	0.0033551081253195116	0.0948304309822752  	0.09223131928520185 	0.036962612545977755	0.00854847229143147 	0.008114239202194473	0.0                 	0.09020832450348955 	0.055381735569848704	0.0858821836419467  	
0.02885402196051593 	0.00559184687553252 	0.061413975335105654	0.061487546190134565	0.20791466958179117 	0.055565069894304556	0.04564258980702019 	0.0                 	0.0                 	0.1736483514710747  	0.05130618827206625 	
0.02885402196051593 	0.0139796171888313  	0.10519003239568517 	0.09223131928520185 	0.058909156381507496	0.019234062655720807	0.0344855112843577  	0.0                 	0.0636764961936684  	0.08795916257814282 	0.09918791035359352 	
0.004122003137216562	0.8661770810199872  	0.5471262307273095  	0.4919003695210765  	0.057650357805991495	0.10899302171575125 	0.3875816584446131  	0.9999999999920505  	0.0                 	0.09963809793735266 	0.8433630433639168  	
0.032976025097732495	0.06542460844373048 	0.27262004027474046 	0.30743773095067284 	0.023450834191909947	0.027782534947152278	0.08854662422561918 	5.8268762218225864E-8	0.014879787798313894	0.09865937053665    	0.01765806401425338 	
0.02885402196051593 	0.0139796171888313  	0.061804568333117225	0.09223131928520185 	0.4273801495200225  	0.34621312780297453 	0.1876417591098072  	0.0                 	0.0                 	0.1736483514710747  	0.05130618827206625 	
0.02885402196051593 	0.004473477500426016	0.05792600370594217 	0.061487546190134565	0.20098418059573145 	0.05770218796716243 	0.04412117014678618 	0.0                 	0.04411083229314464 	0.17566003602456629 	0.019423458181197235	
0.016488012548866247	0.019012279376810565	0.12760594129363997 	0.12297509238026913 	0.10742257928392543 	0.05342795182144669 	0.0471640094672542  	2.725610901363757E-7	0.21490837762256396 	0.25508160138272745 	0.03403631172787447 	
0.012366009411649686	0.073253194069476   	0.23941605898178892 	0.1844626385704037  	0.06534461440027094 	0.04060524338429949 	0.08367808131287036 	2.672172737520655E-8	0.05707053398431565 	0.15461659941310457 	0.02778546287367902 	
0.05770804392103186 	0.021249018127023574	0.1110339712521723  	0.1844626385704037  	0.05437768387992831 	0.11113013978860911 	0.051728268447956215	0.0                 	0.047564551658804605	0.09847873761242171 	0.025943633563293832	
0.004122003137216562	5.59184687553252E-4 	0.08128322655623589 	0.061487546190134565	0.013860977972119411	0.0021371180728578677	0.0030428393204680127	6.452261466006214E-8	0.11207700923160822 	0.09062459476799696 	0.08240721872742626 	
0.04946403764659874 	0.008946955000852031	0.06530446150217563 	0.061487546190134565	0.1081156281825314  	0.0662506602585939  	0.05933536674912625 	4.069924630992998E-7	0.017745979758955227	0.04984352213804612 	0.0858821836419467  	
0.020610015686082808	0.0033551081253195116	0.09633568796046128 	0.12297509238026913 	0.031187200437268674	0.010685590364289338	0.006846388471053028	7.715915313676239E-7	0.020817305654651435	0.2066682892689104  	0.07107489283150412 	
0.05770804392103186 	0.008946955000852031	0.07774919443202385 	0.09223131928520185 	0.039850311669843305	0.029919653020010147	0.023328435804534538	0.0                 	0.012301270472188826	0.25305177378717764 	0.07884259281318362 	

Weighted Normalised Matrix: 

0.010492371622005793 	0.001423379204681005 	0.010149274906875514 	0.011179553852751739 	0.0030760987965515072	0.005439936912729118 	7.607098301170032E-4 	0.0                  	0.001613270887177748 	0.008171066083095594 	0.0010586462553405565	
0.0011241826737863351	5.083497159575018E-4 	0.010231454712051944 	0.008384665389563804 	0.004095288946308008 	0.0011657007670133825	0.001198694185552874 	0.0                  	0.0018924823322410396	0.011153793072421979 	0.006361636871093561 	
0.013864919643364799 	0.005795186761915521 	0.009781633336289737 	0.011179553852751739 	0.008340588956763732 	0.00796562190792478  	0.00961260603511486  	0.0                  	0.0011182973156535297	0.006659529555654347 	0.002778928853458671 	
0.003747275579287783 	0.0010675344035107539	0.01153464651527538  	0.008384665389563804 	0.005740404318707131 	0.0019428346116889706	0.0037804974297584197	0.0                  	0.02004631893640371  	0.006712934624010621 	0.00693996749573843  	
0.007119823600646788 	9.658644603192534E-4 	0.00559802014923336  	0.0055897769263758695	0.006930488986059706 	0.0036913857622090443	0.0030428393204680127	2.186323148880536E-8 	0.014537717489726357 	0.0012357931005150039	0.014525534788327094 	
0.01086709917993457  	0.005236002074362269 	0.015668233571078508 	0.01676933077912761  	0.00442567795716254  	0.005634220373898015 	0.006638922153748392 	5.045361112801237E-9 	0.016000102502150983 	0.007478114250956765 	0.005086005375046006 	
0.022108925917797922 	0.0029992633241492607	0.005008362066257495 	0.0055897769263758695	0.0378026671966893   	0.011462724208964926 	0.00829865269218549  	2.0041235407458194E-8	4.100464494554478E-4 	1.5104399699542086E-4	0.01419540367440745  	
3.7472755792877836E-4	0.00274508846617051  	0.018279001545503257 	0.013974442315939676 	0.00416377225820153  	0.005439936912729118 	0.004204650697373981 	0.0                  	0.01489085883102854  	0.008943069741345363 	0.006536492996988565 	
0.004496730695145341 	5.59184687553252E-4  	0.00771065988004072  	0.008384665389563804 	0.0028982044850795127	0.002331401534026765 	5.53243512812366E-4  	2.898599520861251E-8 	0.019422872180799793 	0.00953943389003923  	0.007807471240176974 	
7.494551158575567E-4 	1.0166994319150036E-4	0.004926256154923387 	0.0027948884631879348	0.0025201778131126204	3.885669223377941E-4 	5.53243512812366E-4  	2.404957868726458E-7 	0.0                  	0.0                  	0.0                  	
7.494551158575567E-4 	5.083497159575018E-4 	0.01618626881581794  	0.013974442315939676 	0.0029402070286017553	7.771338446755882E-4 	0.0011618113769059685	1.4146924166996519E-8	0.0                  	9.062458570553841E-4 	0.0054092565453088045	
7.494551158575567E-4 	1.0166994319150036E-4	0.004926256154923387 	0.0027948884631879348	0.0025201778131126204	3.885669223377941E-4 	5.53243512812366E-4  	2.404957868726458E-7 	0.0                  	0.0                  	0.0                  	
0.0022483653475726703	4.0667977276600143E-4	0.006568339897812464 	0.0055897769263758695	0.005670400079503395 	0.0011657007670133825	0.0012447979038278233	0.0                  	0.0                  	0.007893111416278136 	0.00557676740226105  	
0.034474935329447606 	0.005134332131170768 	0.005517406893514194 	0.008384665389563804 	0.026251851799893495 	0.021565464189747575 	0.011525906609131543 	1.835944836985778E-9 	0.007699952457623907 	0.007955597068122105 	0.009224480425441654 	
0.019485833012296474 	0.003456778068511012 	0.006658564279289886 	0.008384665389563804 	0.02293361809932484  	0.013794125742991692 	0.008390859852113632 	1.3361945918644203E-9	0.004647102885413696 	0.020390531783746137 	0.004137538153846826 	
0.0011241826737863351	3.5584480117025125E-4	0.010837763540831453 	0.008384665389563804 	0.0031502222663907756	9.714173058444853E-4 	9.220724291466912E-4 	0.0                  	0.011182850145060689 	0.014829480956345762 	0.004804592881665067 	
0.002997820463430227 	9.150294887235032E-4 	0.01668570744357254  	0.01676933077912761  	0.0027901972245429458	0.0015542676893511764	0.0014292125003058645	0.0                  	0.003968104147877192 	0.013155182672977371 	0.0044614076758318485	
0.0011241826737863351	1.5250491478725054E-4	0.006157820193654234 	0.0055897769263758695	0.0025201778131126204	5.828503835066912E-4 	5.53243512812366E-4  	6.012394671816146E-8 	0.0061505737303571084	0.00226561464263846  	0.013663074670309704 	
0.006370368484789232 	0.001372544233085255 	0.007060965513304803 	0.0055897769263758695	0.009450666799172325 	0.00330281883987125  	0.004149326346092745 	3.206602475109048E-8 	0.012301147460714217 	0.003927062359753807 	0.009271372097710158 	
7.494551158575567E-4 	1.0166994319150036E-4	0.004926256154923387 	0.0027948884631879348	0.0025201778131126204	3.885669223377941E-4 	5.53243512812366E-4  	0.0                  	0.01640153814838393  	0.003020819221435994 	0.007807471240176974 	
0.002997820463430227 	0.00864194517127753  	0.017263887349707432 	0.019564219242315547 	0.005227035277553744 	0.003885669223377941 	0.008851896204997855 	0.0                  	0.001985823439172939 	0.008777987996024155 	0.0032148355877402316	
0.0014989102317151135	6.100196591490021E-4 	0.008538842359781819 	0.0055897769263758695	0.006300444532781551 	0.0019428346116889706	0.0020746631730463724	3.435650662526557E-8 	0.005271927369533214 	0.0071205005733041395	0.0041639898664085455	
0.002997820463430227 	4.0667977276600143E-4	0.004926256154923387 	0.0027948884631879348	0.03654257829013299  	0.005634220373898015 	0.008022030935779306 	1.658603243745889E-8 	0.025450655857204053 	0.021874899060392864 	0.006870574691355737 	
0.0011241826737863351	5.59184687553252E-4  	0.00879688458343286  	0.0055897769263758695	0.0044103111729470856	9.714173058444853E-4 	0.001936352294843281 	0.0                  	0.0                  	0.0071205005733041395	0.0                  	
0.002997820463430227 	0.040362967447025645 	0.021228858509839844 	0.025153996168691416 	0.007063434666145929 	0.01865121227221412  	0.037559087431288794 	0.0                  	0.001708161938689698 	0.025859027721765446 	0.007083812345867451 	
0.02510674638122815  	0.004015962756064264 	0.0067673803514959885	0.011179553852751739 	0.015593600218634339 	0.015348393432342866 	0.006846388471053029 	4.908038018496956E-9 	0.0075313037259375154	0.008322662890063818 	0.008370889594753104 	
0.0018736377896438916	0.0016775540626597558	0.012736175170229657 	0.011179553852751739 	0.005740405578796038 	0.0019428346116889706	0.0028353730031633754	1.3613023520139244E-8	0.0                  	0.009233449038863051 	0.004664198933824204 	
0.017986922780581362 	0.006405206421064522 	0.006594828377157488 	0.0055897769263758695	0.023437653661947368 	0.04779373144754868  	0.051451646691550036 	0.0                  	2.688784811962914E-4 	0.020650524657676757 	0.004550490922682267 	
0.003372548021359005 	0.003914292812872764 	0.01054112902646274  	0.008384665389563804 	0.006893427251140072 	0.003885669223377941 	0.008575274448591673 	0.0                  	7.936208295754385E-4 	0.008770121781984913 	0.00611937103851087  	
3.7472755792877836E-4	0.0015250491478725051	0.015031396732906942 	0.011179553852751739 	0.0049143467355696096	0.0021371180728578677	0.002697062124960284 	6.166552471201511E-9 	0.0                  	0.031834794778271516 	7.590579689124858E-4 	
7.494551158575567E-4 	5.59184687553252E-4  	0.010432071567705046 	0.008384665389563804 	0.005355377852864318 	0.0013599842281822796	0.0015675233785089559	9.619831474905832E-9 	0.025586386718285576 	0.00797496354208738  	0.0018737930976424737	
0.06557732263753621  	0.006608546307447524 	0.00928409624341094  	0.011179553852751739 	0.003492429651099899 	0.033999605704556984 	0.03775886974944397  	0.0                  	0.013659317151851673 	0.02186996908293048  	0.001100447456360464 	
0.012740736969578463 	0.0025925835513832592	0.0091628364481575   	0.025153996168691416 	0.009450666799172325 	0.04274236145715735  	0.009220725121332181 	8.778096220851573E-10	0.007721897704693822 	0.020043249308863947 	0.004624630669578988 	
0.005246185811002896 	7.116896023405025E-4 	0.0052546748740036646	0.0055897769263758695	0.009450666799172325 	0.002719968456364559 	0.0020746631730463724	0.0                  	0.004920458984285688 	6.041669255231128E-4 	0.015234094033258115 	
0.0014989102317151135	2.0333988638300072E-4	0.004926256154923387 	0.0027948884631879348	0.005040355626225241 	7.771338446755882E-4 	0.001106487025624732 	0.0                  	0.06150573730357109  	0.0                  	0.015614942480353947 	
0.005246185811002896 	0.0038634578412770136	0.009077597437908862 	0.0055897769263758695	0.0080105653716921   	0.00330281883987125  	0.012309668160075143 	1.8915474629107338E-8	0.0019350197001601892	0.007636906650030009 	0.0026024956183731515	
0.0014989102317151135	3.050098295745011E-4 	0.008620948271115928 	0.008384665389563804 	0.003360237504179796 	7.771338446755882E-4 	7.376581092904067E-4 	0.0                  	0.008200756773044505 	0.00503470323362261  	0.007807471240176974 	
0.002623092905501448 	5.083497159575018E-4 	0.0055830886668277865	0.0055897769263758695	0.01890133359834465  	0.005051369990391324 	0.004149326346092745 	0.0                  	0.0                  	0.0157862137700977   	0.004664198933824204 	
0.002623092905501448 	0.0012708742898937546	0.009562730217789561 	0.008384665389563804 	0.005355377852864318 	0.0017485511505200735	0.0031350464803961546	0.0                  	0.005788772381242582 	0.007996287507103893 	0.009017082759417592 	
3.7472755792877836E-4	0.07874337100181703  	0.049738748247937226 	0.044718215411006956 	0.0052409416187264996	0.009908456519613749 	0.03523469622223756  	0.09090909090836823  	0.0                  	0.009058008903395696 	0.07666936757853789  	
0.002997820463430227 	0.005947691676702771 	0.024783640024976406 	0.02794888463187935  	0.0021318940174463587	0.002525684995195662 	0.008049693111419925 	5.2971602016568965E-9	0.0013527079816648996	0.00896903368515     	0.0016052785467503075	
0.002623092905501448 	0.0012708742898937546	0.005618597121192475 	0.008384665389563804 	0.03885274086545659  	0.03147392070936132  	0.017058341737255203 	0.0                  	0.0                  	0.0157862137700977   	0.004664198933824204 	
0.002623092905501448 	4.0667977276600143E-4	0.005266000336903834 	0.0055897769263758695	0.018271289145066497 	0.005245653451560221 	0.004011015467889653 	0.0                  	0.00401007566301315  	0.015969094184051482 	0.001765768925563385 	
0.0014989102317151135	0.001728389034255506 	0.011600540117603635 	0.011179553852751739 	0.009765689025811403 	0.004857086529222426 	0.004287637224295837 	2.4778280921488697E-8	0.019537125238414905 	0.02318923648933886  	0.0030942101570794974	
0.0011241826737863351	0.006659381279043273 	0.021765096271071722 	0.01676933077912761  	0.005940419490933721 	0.0036913857622090443	0.007607098301170033 	2.4292479432005955E-9	0.005188230362210514 	0.014056054492100416 	0.0025259511703344564	
0.005246185811002896 	0.0019317289206385068	0.010093997386561119 	0.01676933077912761  	0.00494342580726621  	0.010102739980782647 	0.00470256985890511  	0.0                  	0.0043240501508004184	0.008952612510220155 	0.002358512142117621 	
3.7472755792877836E-4	5.083497159575018E-5 	0.007389384232385081 	0.0055897769263758695	0.0012600889065563102	1.9428346116889705E-4	2.76621756406183E-4  	5.865692241823831E-9 	0.010188819021055293 	0.008238599524363361 	0.007491565338856933 	
0.004496730695145341 	8.133595455320029E-4 	0.005936769227470512 	0.0055897769263758695	0.009828693471139219 	0.006022787296235809 	0.005394124249920568 	3.6999314827209074E-8	0.001613270887177748 	0.00453122928527692  	0.007807471240176974 	
0.0018736377896438916	3.050098295745011E-4 	0.008757789814587389 	0.011179553852751739 	0.0028352000397516976	9.714173058444853E-4 	6.223989519139117E-4 	7.014468466978399E-8 	0.0018924823322410396	0.018788026297173674 	0.006461353893773102 	
0.005246185811002896 	8.133595455320029E-4 	0.007068108584729441 	0.008384665389563804 	0.0036227556063493913	0.002719968456364559 	0.0021207668913213215	0.0                  	0.0011182973156535297	0.02300470670792524  	0.0071675084375621475	

Positive Ideal Solutions: 

0.1883528812244355
0.19040109153561707
0.181630104160231
0.18325960786724735
0.18309048735885072
0.17709308173016072
0.1767646400629921
0.1818557685701101
0.1848100681924954
0.19811579300647264
0.19106452317893283
0.19811579300647264
